CustomerID,invoice_frequency,total_quantity,total_bill,day_gap,country,category
14640.0,112,823,2024.45,15,United Kingdom,0
14641.0,7,90,110.46,21,United Kingdom,0
14642.0,2,76,96.12,58,United Kingdom,0
14643.0,34,755,668.61,169,United Kingdom,2
14644.0,29,252,780.46,8,United Kingdom,0
14645.0,30,381,597.09,156,United Kingdom,2
14646.0,2085,196719,279489.02,1,Netherlands,0
14647.0,28,91,236.04,200,United Kingdom,2
14649.0,186,1004,1402.59,4,United Kingdom,0
14651.0,101,343,653.75,66,United Kingdom,0
14652.0,29,53,114.18,76,United Kingdom,0
14653.0,234,945,1926.65,0,United Kingdom,0
14655.0,50,1088,1930.15,3,United Kingdom,0
14656.0,80,120,291.05,168,United Kingdom,2
14657.0,127,465,838.27,17,United Kingdom,0
14658.0,29,47,247.15,4,United Kingdom,0
14659.0,259,1183,2456.53,8,United Kingdom,0
14660.0,30,228,285.74,86,United Kingdom,0
14661.0,4,35,107.95,26,United Kingdom,0
14662.0,157,578,741.37,28,United Kingdom,0
14664.0,98,465,636.24,19,United Kingdom,0
14665.0,117,500,1258.38,60,United Kingdom,0
14666.0,14,161,195.25,23,United Kingdom,0
14667.0,570,5316,9165.04,10,United Kingdom,0
14669.0,166,770,1259.24,241,United Kingdom,1
14670.0,123,326,392.86,279,United Kingdom,1
14672.0,61,454,765.55,234,United Kingdom,1
14673.0,74,1004,1736.4,2,United Kingdom,0
14675.0,97,336,596.36,15,United Kingdom,0
14676.0,44,2498,2543.24,30,United Kingdom,0
14680.0,320,12474,26932.34,24,United Kingdom,0
14681.0,7,76,498.95,70,United Kingdom,0
14682.0,2,80,52.0,187,United Kingdom,2
14684.0,390,821,1201.51,25,United Kingdom,0
14687.0,15,470,628.38,106,United Kingdom,2
14688.0,356,3185,5055.61,7,United Kingdom,0
14689.0,13,76,112.8,208,United Kingdom,2
14690.0,52,160,341.96,43,United Kingdom,0
14691.0,71,707,2114.33,30,United Kingdom,0
14692.0,69,255,582.05,136,United Kingdom,2
14693.0,8,34,172.9,264,United Kingdom,1
14696.0,133,1626,2070.97,3,United Kingdom,0
14697.0,22,181,188.61,217,United Kingdom,2
14698.0,200,602,1217.27,1,United Kingdom,0
14699.0,8,77,109.13,213,United Kingdom,2
14700.0,112,1314,2195.1,31,United Kingdom,0
14701.0,342,898,2462.94,10,United Kingdom,0
14702.0,343,1429,3210.29,0,United Kingdom,0
14703.0,22,183,318.17,14,United Kingdom,0
14704.0,393,1043,1493.96,10,United Kingdom,0
14705.0,1,100,179.0,198,United Kingdom,2
14708.0,29,615,1096.67,2,United Kingdom,0
14709.0,197,2482,4911.14,14,United Kingdom,0
14710.0,136,375,599.48,13,United Kingdom,0
14711.0,347,954,2809.02,9,United Kingdom,0
14712.0,25,315,917.07,28,United Kingdom,0
14713.0,340,1611,2660.1,8,United Kingdom,0
14714.0,10,229,160.19,23,United Kingdom,0
14715.0,71,521,867.38,24,United Kingdom,0
14716.0,51,495,307.51,42,United Kingdom,0
14719.0,236,1024,1571.89,1,United Kingdom,0
14720.0,37,219,663.81,5,United Kingdom,0
14722.0,28,118,180.42,146,United Kingdom,2
14723.0,259,673,1122.36,9,United Kingdom,0
14725.0,47,588,655.58,24,United Kingdom,0
14727.0,10,62,268.58,273,United Kingdom,1
14729.0,71,197,313.49,373,United Kingdom,1
14730.0,462,1078,1897.57,0,United Kingdom,0
14731.0,45,256,380.02,46,United Kingdom,0
14732.0,149,1402,2686.34,7,United Kingdom,0
14733.0,216,3725,9451.54,8,United Kingdom,0
14735.0,205,2160,5807.6900000000005,3,United Kingdom,0
14737.0,17,345,1164.55,3,United Kingdom,0
14738.0,56,576,1289.94,38,United Kingdom,0
14739.0,61,3817,3899.1,1,United Kingdom,0
14740.0,93,729,1423.21,190,United Kingdom,2
14741.0,59,841,1400.34,11,United Kingdom,0
14744.0,28,625,1088.53,15,United Kingdom,0
14745.0,70,1020,1167.16,112,United Kingdom,2
14747.0,19,82,294.3,247,United Kingdom,1
14748.0,92,1192,1311.79,28,United Kingdom,0
14752.0,5,260,389.64,43,United Kingdom,0
14753.0,30,211,563.15,86,United Kingdom,0
14754.0,41,486,638.05,44,United Kingdom,0
14755.0,237,2217,4965.38,9,United Kingdom,0
14756.0,38,416,738.96,14,United Kingdom,0
14757.0,19,160,420.5,74,United Kingdom,0
14758.0,71,419,1484.06,144,United Kingdom,2
14759.0,102,569,1625.97,4,United Kingdom,0
14760.0,7,28,53.8,293,United Kingdom,1
14761.0,11,118,255.9,58,United Kingdom,0
14762.0,21,341,300.52,263,United Kingdom,1
14764.0,7,175,250.55,43,United Kingdom,0
14765.0,39,135,254.11,28,United Kingdom,0
14766.0,137,1323,2423.07,7,United Kingdom,0
14768.0,6,34,139.5,16,United Kingdom,0
14769.0,1066,7209,10383.83,2,United Kingdom,0
14770.0,52,490,876.42,231,United Kingdom,1
14772.0,9,82,139.26,111,United Kingdom,2
14775.0,60,1174,1011.9,57,United Kingdom,0
14776.0,134,2688,2195.58,50,United Kingdom,0
14778.0,35,306,730.86,126,United Kingdom,2
14779.0,41,84,386.15,280,United Kingdom,1
14780.0,27,310,447.68,54,United Kingdom,0
14782.0,6,114,200.1,319,United Kingdom,1
14784.0,15,237,289.99,25,United Kingdom,0
14785.0,3,84,77.4,9,United Kingdom,0
14788.0,30,421,679.4399999999999,6,United Kingdom,0
14789.0,6,116,197.64,28,United Kingdom,0
14790.0,46,699,745.06,16,United Kingdom,0
14793.0,15,88,214.14,3,United Kingdom,0
14794.0,82,669,1272.11,2,United Kingdom,0
14795.0,6,17,131.45000000000002,165,United Kingdom,2
14796.0,1156,5912,7792.51,0,United Kingdom,0
14798.0,12,150,173.74,52,United Kingdom,0
14799.0,13,146,157.7,50,United Kingdom,0
14800.0,390,3623,4228.39,47,United Kingdom,0
14801.0,57,173,189.34,60,United Kingdom,0
14803.0,44,370,845.55,161,United Kingdom,2
14804.0,12,121,353.27,8,United Kingdom,0
14805.0,46,114,546.4,14,United Kingdom,0
14806.0,11,330,193.39,74,United Kingdom,0
14808.0,252,2027,2152.8,39,United Kingdom,0
14810.0,254,1015,2085.33,40,United Kingdom,0
14813.0,29,66,152.88,369,United Kingdom,1
14815.0,53,744,778.5,36,United Kingdom,0
14816.0,4,5,271.85,196,United Kingdom,2
14817.0,63,655,1110.34,199,United Kingdom,2
14818.0,48,324,657.8,73,United Kingdom,0
14819.0,13,109,272.07,63,United Kingdom,0
14820.0,29,253,507.29,20,United Kingdom,0
14821.0,2,20,48.8,366,United Kingdom,1
14823.0,70,88,321.43,179,United Kingdom,2
14824.0,29,525,1127.71,9,United Kingdom,0
14825.0,120,989,2221.01,3,United Kingdom,0
14828.0,17,2172,2139.76,196,United Kingdom,2
14829.0,45,414,644.65,28,United Kingdom,0
14830.0,39,164,188.88,52,United Kingdom,0
14834.0,70,731,1698.35,17,United Kingdom,0
14836.0,6,45,102.45,9,United Kingdom,0
14837.0,110,1430,1641.2,89,United Kingdom,0
14840.0,4,31,62.85,267,United Kingdom,1
14841.0,138,1778,3295.76,52,United Kingdom,0
14842.0,158,1146,2456.8,34,United Kingdom,0
14844.0,130,1833,3189.81,63,United Kingdom,0
14847.0,13,120,309.4,148,United Kingdom,2
14849.0,392,5656,7904.28,21,United Kingdom,0
14850.0,22,285,278.15,311,United Kingdom,1
14851.0,28,325,511.35,22,United Kingdom,0
14852.0,143,1747,2836.69,57,United Kingdom,0
14853.0,10,81,463.05,8,United Kingdom,0
14854.0,130,1810,2730.09,77,United Kingdom,0
14855.0,20,267,645.65,118,United Kingdom,2
14856.0,65,711,1290.53,35,United Kingdom,0
14857.0,61,455,1165.65,59,United Kingdom,0
14859.0,59,669,1352.04,12,United Kingdom,0
14860.0,12,230,168.62,8,United Kingdom,0
14861.0,6,117,125.79,51,United Kingdom,0
14862.0,48,772,841.1999999999999,25,United Kingdom,0
14863.0,11,132,266.76,28,United Kingdom,0
14865.0,4,108,52.2,6,United Kingdom,0
14866.0,103,6569,14197.45,10,United Kingdom,0
14867.0,37,327,701.33,185,United Kingdom,2
14868.0,147,1399,2939.64,2,United Kingdom,0
14869.0,71,548,717.7,3,United Kingdom,0
14870.0,13,119,327.25,261,United Kingdom,1
14871.0,93,179,501.28,2,United Kingdom,0
14873.0,28,168,519.68,209,United Kingdom,2
14875.0,50,554,1448.72,8,United Kingdom,0
14878.0,122,799,1476.09,12,United Kingdom,0
14880.0,46,365,690.59,76,United Kingdom,0
14881.0,17,316,255.4,19,United Kingdom,0
14882.0,11,158,589.7,26,United Kingdom,0
14883.0,54,789,756.64,18,United Kingdom,0
14885.0,15,724,765.3199999999999,131,United Kingdom,2
14886.0,18,160,364.8,252,United Kingdom,1
14887.0,6,1100,1862.0,78,United Kingdom,0
14888.0,20,184,369.2,206,United Kingdom,2
14889.0,10,90,135.9,335,United Kingdom,1
14890.0,7,51,125.65,253,United Kingdom,1
14891.0,33,505,554.38,147,United Kingdom,2
14893.0,73,799,1237.85,9,United Kingdom,0
14894.0,23,265,655.75,84,United Kingdom,0
14895.0,506,4823,11020.26,7,United Kingdom,0
14896.0,43,279,468.77,204,United Kingdom,2
14897.0,55,468,1366.38,7,United Kingdom,0
14898.0,112,989,1194.11,22,United Kingdom,0
14901.0,98,659,1414.99,10,United Kingdom,0
14902.0,24,209,314.11,20,United Kingdom,0
14903.0,359,1486,2729.18,20,United Kingdom,0
14904.0,69,1985,1025.44,1,United Kingdom,0
14905.0,18,274,599.9,153,United Kingdom,2
14907.0,168,1686,3478.85,2,United Kingdom,0
14908.0,9,132,277.8,73,United Kingdom,0
14910.0,35,221,389.86,2,United Kingdom,0
14911.0,5898,77155,132458.73,0,EIRE,0
14912.0,28,970,841.52,16,Italy,0
14913.0,87,1743,1227.43,35,United Kingdom,0
14915.0,13,105,258.83,85,United Kingdom,0
14916.0,79,1132,1264.84,70,United Kingdom,0
14918.0,45,675,1610.15,115,United Kingdom,2
14920.0,57,509,977.77,212,United Kingdom,2
14921.0,78,953,1316.07,29,United Kingdom,0
14923.0,44,418,749.1,50,United Kingdom,0
14924.0,10,64,310.05,245,United Kingdom,1
14929.0,11,136,223.88,31,United Kingdom,0
14930.0,127,1160,2362.96,108,Channel Islands,2
14931.0,42,416,964.68,4,Channel Islands,0
14932.0,17,80,363.53,365,Channel Islands,1
14934.0,88,1041,1888.84,72,Channel Islands,0
14935.0,10,935,1784.71,296,Channel Islands,1
14936.0,366,4083,8117.42,8,Channel Islands,0
14937.0,35,483,1617.63,56,Channel Islands,0
14944.0,172,2801,5842.95,29,United Kingdom,0
14946.0,3,22,100.9,13,United Kingdom,0
14947.0,14,179,290.82,71,United Kingdom,0
14948.0,64,661,1066.57,22,United Kingdom,0
14950.0,20,135,361.25,8,United Kingdom,0
14951.0,20,311,311.69,78,United Kingdom,0
14952.0,149,3295,7912.79,45,United Kingdom,0
14953.0,54,224,285.67,24,United Kingdom,0
14954.0,77,117,294.85,11,United Kingdom,0
14957.0,12,34,58.49,252,United Kingdom,1
14958.0,41,128,483.73,146,United Kingdom,2
14959.0,61,491,684.97,58,United Kingdom,0
14960.0,27,221,221.27,7,United Kingdom,0
14961.0,317,3692,7006.58,10,United Kingdom,0
14962.0,5,44,126.7,270,United Kingdom,1
14963.0,192,1159,1472.34,9,United Kingdom,0
14964.0,13,143,206.21,246,United Kingdom,1
14965.0,81,363,596.09,95,United Kingdom,2
14966.0,36,179,183.02,14,United Kingdom,0
14967.0,6,140,463.8,49,United Kingdom,0
14968.0,37,127,147.59,29,United Kingdom,0
14970.0,34,250,1592.06,67,United Kingdom,0
14971.0,155,639,1097.98,34,United Kingdom,0
14972.0,18,28,114.77,127,United Kingdom,2
14973.0,32,369,1314.45,106,United Kingdom,2
14974.0,17,37,89.94,36,United Kingdom,0
14975.0,11,380,279.94,56,United Kingdom,0
14976.0,73,230,765.86,56,United Kingdom,0
14978.0,214,523,1921.37,71,United Kingdom,0
14981.0,8,97,102.12,245,United Kingdom,1
14984.0,39,58,202.37,18,United Kingdom,0
14985.0,83,256,292.01,197,United Kingdom,2
14987.0,4,128,326.4,15,United Kingdom,0
14988.0,40,141,334.54,211,United Kingdom,2
14995.0,60,102,231.98,38,United Kingdom,0
14997.0,27,1102,540.98,45,United Kingdom,0
14998.0,74,258,414.87,169,United Kingdom,2
15000.0,77,218,490.52,47,United Kingdom,0
15002.0,115,862,1641.76,115,United Kingdom,2
15004.0,154,623,1220.77,146,United Kingdom,2
15005.0,1152,4188,6160.54,15,United Kingdom,0
15006.0,132,286,480.38,50,United Kingdom,0
15007.0,12,69,156.91,158,United Kingdom,2
15009.0,180,639,1259.43,11,United Kingdom,0
15010.0,20,184,308.94,35,United Kingdom,0
15012.0,122,225,405.04,53,United Kingdom,0
15014.0,33,149,257.67,42,United Kingdom,0
15016.0,20,76,170.04,172,United Kingdom,2
15017.0,20,63,125.58,33,United Kingdom,0
15018.0,32,188,456.26,38,United Kingdom,0
15019.0,66,150,252.81,266,United Kingdom,1
15021.0,451,801,1829.23,8,United Kingdom,0
15022.0,121,527,852.39,11,United Kingdom,0
15023.0,554,2819,6680.81,2,United Kingdom,0
15024.0,152,902,1636.43,9,United Kingdom,0
15025.0,67,184,361.96,32,United Kingdom,0
15026.0,61,285,469.0,79,United Kingdom,0
15027.0,37,563,1051.95,30,United Kingdom,0
15028.0,48,459,627.13,7,United Kingdom,0
15030.0,7,372,518.28,71,United Kingdom,0
15031.0,110,400,653.19,3,United Kingdom,0
15032.0,55,2668,4464.1,255,United Kingdom,1
15033.0,504,1669,2541.53,4,United Kingdom,0
15034.0,396,2402,4243.21,15,United Kingdom,0
15035.0,27,245,252.73,89,United Kingdom,0
15036.0,119,316,429.56,71,United Kingdom,0
15038.0,128,182,645.84,42,United Kingdom,0
15039.0,1483,9113,19638.59,9,United Kingdom,0
15041.0,66,103,179.93,169,United Kingdom,2
15042.0,5,30,135.93,198,United Kingdom,2
15043.0,3,300,537.0,30,United Kingdom,0
15044.0,452,2776,7563.88,18,United Kingdom,0
15045.0,13,106,633.66,151,United Kingdom,2
15046.0,202,3228,4940.66,8,United Kingdom,0
15047.0,22,222,343.62,269,United Kingdom,1
15048.0,95,180,377.52,64,United Kingdom,0
15049.0,3,63,121.17000000000002,273,United Kingdom,1
15050.0,78,1176,1682.77,24,United Kingdom,0
15051.0,142,1010,1383.36,22,United Kingdom,0
15052.0,28,79,207.73,318,United Kingdom,1
15053.0,69,984,693.95,4,United Kingdom,0
15054.0,114,198,302.1,11,United Kingdom,0
15057.0,25,668,1489.5,274,United Kingdom,1
15058.0,266,1054,2102.54,24,United Kingdom,0
15059.0,239,602,1325.82,40,United Kingdom,0
15060.0,115,257,294.25,7,United Kingdom,0
15061.0,410,28590,54228.74,3,United Kingdom,0
15062.0,57,763,987.86,70,United Kingdom,0
15063.0,5,56,370.8,212,United Kingdom,2
15065.0,158,1355,3135.98,37,United Kingdom,0
15066.0,53,279,760.59,31,United Kingdom,0
15067.0,82,954,1744.76,77,United Kingdom,0
15068.0,104,364,553.36,45,United Kingdom,0
15069.0,70,520,1109.53,178,United Kingdom,2
15070.0,1,36,106.2,372,United Kingdom,1
15071.0,26,269,982.07,93,United Kingdom,2
15073.0,76,277,612.43,9,United Kingdom,0
15074.0,41,431,735.67,104,United Kingdom,2
15075.0,27,447,773.03,77,United Kingdom,0
15076.0,49,571,880.85,172,United Kingdom,2
15078.0,451,5069,9623.35,6,United Kingdom,0
15079.0,48,388,893.66,212,United Kingdom,2
15081.0,35,188,487.35,21,United Kingdom,0
15083.0,5,38,88.2,256,United Kingdom,1
15087.0,15,470,306.94,281,United Kingdom,1
15088.0,60,457,1140.27,20,United Kingdom,0
15089.0,145,1359,2420.84,9,United Kingdom,0
15090.0,23,208,381.32,307,United Kingdom,1
15091.0,31,343,476.96,53,United Kingdom,0
15092.0,26,135,457.81,214,United Kingdom,2
15093.0,112,3733,4410.14,17,United Kingdom,0
15095.0,49,1077,1364.7,103,United Kingdom,2
15096.0,11,120,219.39,42,United Kingdom,0
15097.0,25,170,248.08,3,United Kingdom,0
15098.0,5,60,649.5,181,United Kingdom,2
15099.0,23,343,410.48,83,United Kingdom,0
15100.0,6,58,635.1,329,United Kingdom,1
15101.0,9,239,310.03,8,United Kingdom,0
15103.0,35,329,703.36,30,United Kingdom,0
15104.0,69,633,968.64,166,United Kingdom,2
15105.0,101,1211,2298.93,17,United Kingdom,0
15106.0,102,1144,1407.73,17,United Kingdom,0
15107.0,20,162,247.66,310,United Kingdom,1
15108.0,61,497,1291.75,141,European Community,2
15109.0,31,127,463.75,240,United Kingdom,1
15110.0,39,241,973.2,23,United Kingdom,0
15111.0,84,710,1567.48,28,United Kingdom,0
15113.0,98,2320,3339.51,9,United Kingdom,0
15114.0,197,3096,2760.56,29,United Kingdom,0
15115.0,21,157,340.11,17,United Kingdom,0
15116.0,45,648,1352.75,17,United Kingdom,0
15117.0,80,1947,1550.13,14,United Kingdom,0
15118.0,1,1440,244.8,133,United Kingdom,2
15119.0,14,88,266.4,245,United Kingdom,1
15120.0,22,292,343.82,129,United Kingdom,2
15121.0,28,199,457.72,49,United Kingdom,0
15122.0,87,788,1612.13,84,United Kingdom,0
15123.0,106,1195,2199.31,6,United Kingdom,0
15124.0,15,233,184.19,22,United Kingdom,0
15125.0,140,5991,11117.05,24,United Kingdom,0
15127.0,16,251,406.53,65,United Kingdom,0
15128.0,111,1326,1419.54,59,United Kingdom,0
15129.0,84,1794,3447.4,49,United Kingdom,0
15130.0,22,197,330.11,169,United Kingdom,2
15132.0,52,679,977.93,17,United Kingdom,0
15133.0,29,680,982.42,127,United Kingdom,2
15134.0,73,887,1387.99,14,United Kingdom,0
15135.0,10,41,127.15,232,United Kingdom,1
15136.0,69,775,1282.45,2,United Kingdom,0
15139.0,13,208,178.96,239,United Kingdom,1
15140.0,81,1567,2350.0,51,United Kingdom,0
15142.0,26,365,498.74,45,United Kingdom,0
15143.0,14,150,259.45,225,United Kingdom,1
15144.0,218,3026,6530.04,7,United Kingdom,0
15145.0,67,756,1194.73,3,United Kingdom,0
15146.0,95,1459,1313.66,164,United Kingdom,2
15147.0,29,363,608.65,218,United Kingdom,2
15148.0,20,187,301.29,10,United Kingdom,0
15149.0,23,128,520.8000000000001,133,United Kingdom,2
15150.0,342,3617,5280.83,16,United Kingdom,0
15152.0,278,2694,4684.24,9,United Kingdom,0
15153.0,22,198,329.25,30,United Kingdom,0
15154.0,75,85,224.73,73,United Kingdom,0
15156.0,55,597,961.49,0,United Kingdom,0
15157.0,133,2242,1869.5,3,United Kingdom,0
15158.0,7,198,401.4,44,United Kingdom,0
15159.0,720,11394,18573.68,1,United Kingdom,0
15160.0,4,84,158.16,356,United Kingdom,1
15163.0,29,186,304.47,17,United Kingdom,0
15164.0,101,351,824.58,68,United Kingdom,0
15165.0,27,160,487.75,372,United Kingdom,1
15167.0,39,65,158.8,320,United Kingdom,1
15168.0,5,52,106.56,25,United Kingdom,0
15171.0,7,190,1034.5,324,United Kingdom,1
15172.0,110,1611,1624.05,8,United Kingdom,0
15174.0,11,145,135.75,322,United Kingdom,1
15175.0,23,454,224.14,71,United Kingdom,0
15178.0,3,30,40.5,259,United Kingdom,1
15179.0,95,1907,2186.2,17,United Kingdom,0
15180.0,6,36,87.5,366,United Kingdom,1
15181.0,18,542,680.28,65,United Kingdom,0
15182.0,29,253,622.85,153,United Kingdom,2
15184.0,62,199,402.2,28,United Kingdom,0
15185.0,21,666,310.62,69,United Kingdom,0
15186.0,19,215,411.41,13,United Kingdom,0
15187.0,93,1869,4670.08,1,United Kingdom,0
15189.0,232,6035,15802.14,0,United Kingdom,0
15192.0,51,918,1044.32,119,United Kingdom,2
15193.0,19,144,499.32,60,United Kingdom,0
15194.0,326,5648,7521.17,2,United Kingdom,0
15195.0,1,1404,3861.0,2,United Kingdom,0
15197.0,36,453,656.44,8,United Kingdom,0
15198.0,10,120,193.64,91,United Kingdom,2
15199.0,13,396,1268.7,58,United Kingdom,0
15201.0,97,962,927.84,78,United Kingdom,0
15203.0,142,1753,1827.8,25,United Kingdom,0
15204.0,9,258,316.58,356,United Kingdom,1
15205.0,38,377,648.8299999999999,84,United Kingdom,0
15206.0,9,162,420.3,9,United Kingdom,0
15208.0,43,314,867.62,0,United Kingdom,0
15210.0,20,228,331.18,224,United Kingdom,1
15211.0,52,240,894.4100000000001,59,United Kingdom,0
15212.0,7,33,88.94999999999999,238,United Kingdom,1
15213.0,25,270,325.05,318,United Kingdom,1
15214.0,110,1254,1661.44,1,United Kingdom,0
15215.0,43,211,615.99,44,United Kingdom,0
15216.0,2,28,96.6,87,United Kingdom,0
15218.0,166,3329,5756.89,10,United Kingdom,0
15219.0,9,45,305.75,175,United Kingdom,2
15220.0,119,1377,1758.92,51,United Kingdom,0
15221.0,11,25,114.1,365,United Kingdom,1
15222.0,5,440,585.0,318,United Kingdom,1
15223.0,32,98,454.9,225,United Kingdom,1
15224.0,16,150,310.48,357,United Kingdom,1
15225.0,23,226,409.4,233,United Kingdom,1
15226.0,8,71,154.41,310,United Kingdom,1
15227.0,58,750,1219.4,36,United Kingdom,0
15228.0,126,2252,3376.96,65,United Kingdom,0
15230.0,23,351,429.6,238,United Kingdom,1
15232.0,31,686,612.06,112,United Kingdom,2
15234.0,14,196,197.0,276,United Kingdom,1
15235.0,143,1324,2247.51,217,United Kingdom,2
15236.0,15,269,321.05,298,United Kingdom,1
15237.0,99,1071,1412.32,1,United Kingdom,0
15238.0,52,689,1056.54,28,United Kingdom,0
15239.0,52,591,764.34,9,United Kingdom,0
15240.0,83,1361,1685.57,44,United Kingdom,0
15241.0,111,1815,1738.59,66,United Kingdom,0
15243.0,22,185,316.68,73,United Kingdom,0
15244.0,34,405,631.57,64,United Kingdom,0
15245.0,89,1784,2515.84,133,United Kingdom,2
15246.0,33,247,514.15,237,United Kingdom,1
15247.0,6,160,356.0,121,United Kingdom,2
15249.0,358,3557,6657.36,31,United Kingdom,0
15251.0,121,6084,10327.11,8,United Kingdom,0
15252.0,44,522,740.78,35,United Kingdom,0
15253.0,55,864,915.3,15,United Kingdom,0
15254.0,18,275,300.36,126,United Kingdom,2
15255.0,47,489,890.85,66,United Kingdom,0
15256.0,6,55,98.45,148,United Kingdom,2
15257.0,8,45,232.15,280,United Kingdom,1
15258.0,34,142,623.16,168,United Kingdom,2
15260.0,78,861,1780.77,99,United Kingdom,2
15261.0,19,270,254.82,134,United Kingdom,2
15262.0,10,73,178.95000000000002,323,United Kingdom,1
15263.0,12,89,156.51,106,United Kingdom,2
15264.0,23,265,393.74,63,United Kingdom,0
15265.0,82,612,1506.12,150,United Kingdom,2
15266.0,6,18,119.3,337,United Kingdom,1
15267.0,11,944,1717.36,21,United Kingdom,0
15269.0,2,26,408.8,23,United Kingdom,0
15270.0,48,1459,2298.2,15,United Kingdom,0
15271.0,265,1246,2472.09,6,United Kingdom,0
15272.0,63,310,721.94,56,United Kingdom,0
15274.0,47,619,716.57,3,United Kingdom,0
15275.0,42,497,609.19,30,United Kingdom,0
15276.0,49,61,128.63,65,United Kingdom,0
15277.0,12,205,255.9,46,United Kingdom,0
15279.0,21,185,277.41,354,United Kingdom,1
15280.0,16,154,113.12,171,United Kingdom,2
15281.0,150,1193,2239.9500000000003,58,United Kingdom,0
15286.0,3,55,240.55,49,United Kingdom,0
15287.0,21,432,485.24,21,United Kingdom,0
15288.0,88,775,2306.52,42,United Kingdom,0
15289.0,59,996,935.1,28,United Kingdom,0
15290.0,212,4431,7803.769999999999,4,United Kingdom,0
15291.0,109,2074,4596.51,25,United Kingdom,0
15292.0,24,55,178.39,200,United Kingdom,2
15296.0,200,1757,3610.31,43,United Kingdom,0
15297.0,41,290,635.04,9,United Kingdom,0
15298.0,194,2752,3774.1,1,United Kingdom,0
15299.0,12,2940,3787.09,66,United Kingdom,0
15300.0,28,292,496.44,63,United Kingdom,0
